#Position (bp)	mapping quality
3.6974975E7	41.94709221229405
3.7136086E7	41.914868651311465
3.7297197E7	42.0
3.7458308E7	41.98981156720931
3.7619419E7	42.0
3.778053E7	41.97471177218295
3.7941641E7	41.99983660512126
3.8102752E7	41.99974986525479
3.8263863E7	41.99727944515543
3.8424974E7	41.99983053172688
3.8586085E7	41.99993511679749
3.8747196E7	42.0
3.8908307E7	41.8110973967684
3.9069418E7	41.99694364851958
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	42.0
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	41.994453533671305
4.0841639E7	0.0
4.100275E7	41.99931976094456
4.1163861E7	41.999883516148266
4.1324972E7	41.99983865877993
4.1486083E7	41.99993172962983
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	42.0
4.2130527E7	41.99982653659665
4.2291638E7	41.9994384914136
4.2452749E7	42.0
4.261386E7	42.0
4.2774971E7	41.99925912859411
4.2936082E7	42.0
4.3097193E7	0.0
4.3258304E7	42.0
4.3419415E7	42.0
4.3580526E7	41.99123299200449
4.3741637E7	41.99981391309742
4.3902748E7	42.0
4.4063859E7	42.0
4.422497E7	41.99983069226707
4.4386081E7	41.77215078737958
4.4547192E7	42.0
4.4708303E7	41.996654610229506
4.4869414E7	41.981007571007545
4.5030525E7	41.95929254555077
4.5191636E7	38.5653261668701
4.5352747E7	41.99418521026944
4.5513858E7	41.96705549955082
4.5674969E7	41.27220440570494
4.583608E7	41.975589708688226
4.5997191E7	41.99076990651174
4.6158302E7	42.0
4.6319413E7	41.997501014816315
4.6480524E7	42.0
4.6641635E7	41.97981738869364
4.6802746E7	41.80807043359323
4.6963857E7	42.0
4.7124968E7	41.98881099719133
4.7286079E7	41.9985112393251
4.744719E7	0.0
4.7608301E7	41.61851453504477
4.7769412E7	41.99682361165993
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	41.99970546158377
4.8736078E7	41.99993520978147
4.8897189E7	41.98338012905768
4.90583E7	41.994212327902275
4.9219411E7	41.87249630204418
4.9380522E7	42.0
4.9541633E7	41.56000100430596
4.9702744E7	41.999816646930746
4.9863855E7	41.97634439496241
5.0024966E7	41.59501437336422
5.0186077E7	41.999519298915956
5.0347188E7	41.977166728661764
5.0508299E7	42.0
5.066941E7	41.80574377936985
5.0830521E7	41.99986260455957
5.0991632E7	41.99985265277627
5.1152743E7	0.0
5.1313854E7	41.97098707032482
5.1474965E7	41.999599664480705
5.1636076E7	41.98587514362313
5.1797187E7	41.99979350017208
5.1958298E7	0.0
5.2119409E7	41.99431620128685
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	42.0
5.3086075E7	0.0
5.3247186E7	41.999723418546765
5.3408297E7	42.0
5.3569408E7	42.0
5.3730519E7	0.0
5.389163E7	41.936655502944916
5.4052741E7	42.0
5.4213852E7	41.99986639224057
5.4374963E7	0.0
5.4536074E7	42.0
5.4697185E7	40.74768571150161
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	42.0
5.6147184E7	0.0
5.6308295E7	42.0
5.6469406E7	39.483212012194876
5.6630517E7	41.99965024191601
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	42.0
5.7274961E7	41.99737568061826
5.7436072E7	41.97019318428478
5.7597183E7	41.99832592797714
5.7758294E7	42.0
5.7919405E7	0.0
5.8080516E7	42.0
5.8241627E7	42.0
5.8402738E7	41.98256498374632
5.8563849E7	42.0
5.872496E7	41.90433872589144
5.8886071E7	41.993667820598446
5.9047182E7	41.99162337719414
5.9208293E7	42.0
5.9369404E7	42.0
5.9530515E7	42.0
5.9691626E7	42.0
5.9852737E7	41.997287994158754
6.0013848E7	41.99432657423848
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	42.0
6.1463847E7	42.0
6.1624958E7	42.0
6.1786069E7	41.99926560587515
6.194718E7	41.86065581854044
6.2108291E7	41.79682200281837
6.2269402E7	41.83841997801823
6.2430513E7	41.91679683118457
6.2591624E7	41.99962836298318
6.2752735E7	41.14370165244365
6.2913846E7	41.83561886594389
6.3074957E7	42.0
6.3236068E7	41.80146835140133
6.3397179E7	41.61525676101691
6.355829E7	41.62071491566418
6.3719401E7	41.7109038715988
6.3880512E7	40.49688973838994
6.4041623E7	41.45862785530601
6.4202734E7	41.86619972682105
6.43637285E7	0.0
